id,text,label,source_dataset,text_hash,split
fiqa_train_342,$SPY wouldn't be surprised to see a green close,positive,fiqa,361484ecfe3a6c7c206d0319a8d746b7c70e77e3a9ddfda2d81e514226562484,train
fiqa_test_60,Petrofac share price rises despite ÃÂ£30m costs on North Sea project,neutral,fiqa,3ed4f7eb5671666e49bb3133c9a8f9e3568df4abbbff21953ea1fd76cdb19002,train
fiqa_train_781,$UVXY Put the chum out there at key support then next level down - careful,negative,fiqa,dc072f2e9c2b9e476e53c96d814f8e3c4866d27b523164ee30d03ffd821fa32f,train
fiqa_train_767,"UPDATE: EasyJet Passenger Numbers, Aer Lingus Traffic Up In February",positive,fiqa,3a4aa912ca5c31a1eebb792954ac70a509c1bf8f38e4cfa4829213f69699e218,train
fiqa_train_473,Academics claim Google Android two-factor authentication is breakable. #security #authentication #hacking $goog https://t.co/nJx4mnrGLo,negative,fiqa,1c05dcb7481fb438606fd4063e41ba679b0f563b8ef4950df49d540662617248,train
fiqa_train_896,"UPDATE: Persimmon Profit Up Strongly, Outlook Positive",positive,fiqa,780cf62266f44fd3b11b74c4b76b87324972fcf6abc91eea398ebcf5cb2a67b2,train
fiqa_train_766,"Intuitive Surgical $ISRG is in a great financial position, take a look https://t.co/VahhJAcBFG https://t.co/24hQTQX4ou",positive,fiqa,b2b431444e2d4fa0cb59135f201f172d8b690a064c28f6aeaca05d6106494d49,train
fiqa_train_244,"BP, Statoil, to Withdraw Staff From Algeria Following Rocket Attack",negative,fiqa,c61514b857fef7ad2174a071ff270a92c008aafb26143a27c284cc57c40cc5b2,train
fiqa_train_28,$SKX turning. Coming from far could go far. Stock price implies you pay nothing for the business,positive,fiqa,7678d9549387f50949103cf84ee2bc6e309b40eed7bfc81977a30699b2d56145,train
fiqa_test_131,$AAPL Action into the close indicates that $AAPL probably hit a near term high.  Momentum slowing after a huge run.,positive,fiqa,1e47cc1bc89faca049e44b7181ff2231b06d3f1b79a16247f8de8fcbe684474d,train
fiqa_test_134,"$AAPL AAPL: Gundlach Slams iPad mini, Sees Downside to $425. http://stks.co/bDqV",negative,fiqa,0aa394e8de07cb75e7f8e82d0d3e67aa864ad70eb8ec00aeb518302b3e58efad,train
fiqa_train_447,$ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated,positive,fiqa,10d9b0463f6d0c057b76b028bcb33a9ee0cd47692f0f6f90c2420691bb39b49c,train
fiqa_train_503,Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty https://t.co/9Q7cI79IYO $SBUX,positive,fiqa,7c6d6c0f31eacdc534d1dceb452485a58d77e3a0870892e34300202945e9e531,train
fiqa_train_559,S&P downgrades Barclays and RBS on government bailout fears,negative,fiqa,2686d75330871834c530f0a8bed692d9b78cebc92ebcc84fb518c19e33ccff6a,train
fiqa_train_422,"Aviva, M&G suspend property funds as investors panic",negative,fiqa,067f35fc2146ea6d0e13af681f0c7add9f1459dba3a6092177b7ae5c7694e787,train
fiqa_train_162,London Stock Exchange Ã¢â¬â Deutsche Boerse merger under threat from Brexit,negative,fiqa,e3066691026843f7989326e1198c7cf476e6cc0a93db8ea25df40e06211c699f,train
fiqa_train_638,Amazon has been selling surveillance cameras infected with malware $AMZN #Amazon  https://t.co/TohLEQ8FK6 https://t.co/5PR4cBtVVy,negative,fiqa,4ccac1bbf085cd394a2e6b87e3cb877d8ada543e84ae8c7f237c499a03da8d39,train
fiqa_train_856,Britain's FTSE forges ahead as Shire surges,positive,fiqa,79ab6a6d0ec1da9e002b5ba63db6ce53b302f8aa625d32472ed31284fc744f5e,train
fiqa_test_108,"$SSYS just re-tested lows . Should rise steadily from here. It hit $81 just 21 trading days ago, and $130.86 on Sept 18. It'll do it again.",positive,fiqa,5bd233daaaf74f840421689459865e93d74231b664cca78e713b0a0a09a1a6f2,train
fiqa_train_538,$LEE http://stks.co/24kM LEE ready to exit bankruptcy. Strong volume today.,positive,fiqa,0e16f5e2d0594744e16203acd9e1ad70fbbd3447d35781ca827259d336d0d333,train
fiqa_test_64,UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,positive,fiqa,c219af7af870bdc348946bc904eb54391c16087a29d1f8500536e2c6d0c60e99,train
fiqa_test_34,"$BRK.B $SPY  All time high tomorrow? 150k on the A shares, Dec 13, 2007.",positive,fiqa,3c10b4060c2c1e56b852b42e97b05a0bb7b303338d1c89b1d055b1f7fc3bfe63,train
fiqa_train_325,$YHOO A breakout above $29.83 would constitute a technical entry for the short term trader. http://stks.co/jkUF,positive,fiqa,7e15a3d2e6686f45771ff6a043bfcae1472e30bedd09bbcd34527a36271e354f,train
fiqa_train_77,Tesco leads leap in FTSE 100; Marks & Spencer drops,positive,fiqa,0e7231d89a63692b933c7fc45cc028c78167edbd05aa0cfefc1076cfb451903e,train
fiqa_test_142,energy still failing to close above the 10D MA.  continues to stand out weak $XLE,negative,fiqa,002121889968caf0fe8b443cfdc634e554b027a3b506ef3309d3a52ab363380d,train
fiqa_train_413,$BBRY Actually lost .03c per share if U incl VZ as no debt and 3.1 in Cash.,negative,fiqa,612404787ee0d20aeb0c5d6b9b1a29f1a96fa9c80ccfe6f6ff86a4f86bf338af,train
fiqa_test_55,Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,negative,fiqa,1c111349ca165c77a59a3a15e36a378fb038fb9911fa336fb63b4d692b4cf95a,train
fiqa_test_29,@saltwaternurse $INO can test 10 again in next few days. time to take some profits here. or hedge with puts.,negative,fiqa,b59dfcaa8794761ef787d79d6b1412ba9c9e10271b9e73d4d655a287566fbe22,train
fiqa_train_103,$TSLA Wish had my puts back but see if we can find support around 243.39 and pop up so that I can get back in. https://t.co/hFkLq3WObV,negative,fiqa,6e70a95319205592d7c6b9c68bf6aae7789c6833ad732fad4c303ef95c81c0c8,train
fiqa_train_573,$GILD  is expanding its research facilities...keeping up with the pace of innovation  https://t.co/uOE7FJ4LOP,positive,fiqa,ca1449a88dcc6ece174d866d472894d7a92475a176a34cecc4facfcc87c78611,train
fiqa_train_684,Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.,positive,fiqa,dfb8d2febaecc0b709f0a658bd6eaf67c9a25266fb6c4da4b7cfac4777ba7795,train
fiqa_train_614,$MSFT SQL Server revenue grew double-digit with SQL Server Premium revenue growing over 30% http://stks.co/ir2F,positive,fiqa,d75ac52b8bbc13c07358dfdf8b1b157dc739ac58eb3c4a6b7766d1c89a6d130b,train
fiqa_test_22,@BULLYA @pollux654321 My 50 $KORS 80 Calls are going to b a Blessing for my Daughters tuition!,positive,fiqa,a200202cea995cbaafd71d90db3e359930193af977ef19af7415cd9ad5e2b86c,train
fiqa_train_557,"Daily Mail owner considering Yahoo bid $yhoo ,up 2,05% https://t.co/extZr1riyP",positive,fiqa,adfd770ded059a63d7ce32f10dd215037421bf5bbd9e556668c69603917d9c64,train
fiqa_test_35,News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank,positive,fiqa,bbff89dc15d4358d75be5a58477c1d872138ee675ff8f03391d50bd4a4c0bac7,train
fiqa_train_67,Analysts impressed with progress at Tesla's flagship factory; co spent $1.6B on upgrades in '15 https://t.co/SABxCSn8cd by @tsrandall $TSLA,positive,fiqa,4d0f54afbb4482faf001198af9fab0078945ac8b5db882d877f2a52d62c1d82a,train
fiqa_train_957,End Of Day Scan: Bullish MA  Crossovers $BBVA $PDS $NTLS $NGL $SBRCY $FGL $MTNOY $TTT  www.dailystockplays.com,positive,fiqa,6b0934a33454d7b6762bb3e39a1dce631ec07c6a6853ce87594cf48dfe4df657,train
fiqa_train_47,Surprising to see $JWN and $SKS sales numbers still holding up so well. I guess the high end might not be a concern after all.,positive,fiqa,d16050875dbbf22fb7e597f6b6a7b7cc3680b83cec49bbb99c43519c71f6c60c,train
fiqa_test_138,$FB SHIFTING ON THE 15 MINUTE HERE - SUSPECT TO TAKE HIGHS,positive,fiqa,c74cb98c36b8d9f0737e06f672e7c6e546da592da0bb6f11f76882cc46ce2d08,train
fiqa_train_644,Brewer AB InBev seeks $275 bln tie-up with SABMiller,positive,fiqa,e89ef56417ef10bf2d617157f2971120220d111df7c323110b69e3a1eedfc7f4,train
fiqa_train_816,"CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up",positive,fiqa,1d7d0139a85ae57464afb486b2c11e34455a3c59dc922836a835345509c01bb5,train
fiqa_train_850,Apple: Another attempt to break out on Apple but with weak PVT   $AAPL #Trading #investing #aapl https://t.co/DNh7Hgv22V,positive,fiqa,7678dfa9fea9723ebed0ff422d49b6b9de2819540058785e1a76a8fc05bc69c2,train
fiqa_train_253,"$amrn Full bull call spread ranging July to Jan 15. Lets see what this baby does,",positive,fiqa,455d67098b40282f543b56b88009bf4252b598599b9f447ccbca6cff302df4f1,train
fiqa_train_801,"Loaded up on $bsx yesterday,looking good now. Still think way more upside than downside.",positive,fiqa,13a16cdb4e44fef8abf57b3d55f1e6ea2174378d96306fddffa25cd7a3b9d4ec,train
fiqa_train_129,$FB still a dog going much lower this week,negative,fiqa,9f1bd2226b584c2b9e123ef6a0825a52abffaf731a197adb9e41f2127594cd62,train
fiqa_train_600,Tesco's Sales Pickup Isn't Enough,negative,fiqa,352c78752e0603d56cb1df641d79e4c8075c1b2ff25ea586e92a100f4358ac58,train
fiqa_train_621,$AMRN You can many times find top and bottoms when shorts start rejoicing or bulls start rejoicing. Currently it is the shorts rejoicing,negative,fiqa,177727a33ce2ad2477cc831efc5790ff5b08d38f6390ab510f18c8c1489d4942,train
fiqa_train_637,London Stock Exchange seals ÃÂ£22 billion merger with Germany's Deutsche BÃÂ¶rse,positive,fiqa,263fbca0187a911f6b5608ea820f48b1f5306ae46e4f8faf01f2b9197bc445fc,train
fiqa_train_574,3-star analyst Joe Wittine from Longbow Research reiterated a HOLD rating on $NTAP.,positive,fiqa,e304e3fa14f0156f58967d3c71e30fd60790546fdf1f283a49f8dd76095c1998,train
fiqa_train_294,@pierrules: $SIRI LONG!!,positive,fiqa,41f0cfb529961bef6c740d6598cf3c5d99f99d9146e788bee8b88f48c00d8278,train
fiqa_train_101,$TSLA yeah lets go down to 230s lol,negative,fiqa,02690dd1239f3541cc7091860ccfe3754e8dc0a0d44221ef3c43fedc0b909b98,train
fiqa_train_653,@Joerazorback This time I think $AAPL will miss again. Generally speaking market is near top when everyone thinks that market goes only up,negative,fiqa,0ecb45a1bcfd5f22af2717ad3aa9e202c0b3e3a9ed807b84cfd7ed1ceb9ddc57,train
fiqa_train_805,"$AAPL a new long IF 110.61 is broken. Targets are 112.19, 119.86 & 123.82. Bears must retake 102.77. $QQQ $NQ_F $NDX https://t.co/6l3m1wXChw",positive,fiqa,dd6cd4fadd37f5ecff209f1ee560ee73ceb4169f967a38371d10efa538ecd67a,train
fiqa_train_461,InterContinental Hotels Denies Reports of Starwood Merger Talks,neutral,fiqa,aeb7e93b2c524be3b3236cf934d11276c510c15f9ab8048e13c9ee9f92bc44b3,train
fiqa_train_924,Glencore slumps 30 percent as debt fears grow,negative,fiqa,dc012b30ed5e15b056cce27d9bdef77701460f8a0552bf1d76ee195dc66c0647,train
fiqa_train_295,"Despite sales growth, UK's Tesco cautions recovery to be bumpy",neutral,fiqa,cd0da21993d30b18c644025964cb6102b6805d9e724b212d9def64ec42c4758e,train
fiqa_train_146,$EFUT hod  posted buy pm at $4.40,positive,fiqa,b7379e3fe377235e9ac8d2021d3b1ab0f6768ff911486ebac8c9ef164eddcfd1,train
fiqa_train_625,$RAD I would consider this opportunity to add my position because the company is on the right track they are still improving sales...,positive,fiqa,2f4287b8b62d53165d08c23f8074834bcf21ee8534aa5631d81a3139e5b0e4f5,train
fiqa_train_629,Horizonte acquires neighbouring Glencore nickel property in Brazil,positive,fiqa,86d72795ae679a83798e99578d3851fa5a2bc3bbc0d82e9512bef74783de6bad,train
fiqa_train_430,"$INO Up, up, and away!",positive,fiqa,dfb7794b37eab608b45d9a323ffa37ce6bea01279e4941d03a96bae50d97cb2d,train
fiqa_train_807,"Ackman, in email, says supports Valeant CEO Pearson",positive,fiqa,a040822c01203c56f472c69dbbdfcaf070dcc73a87f7943eaeaf1c2266d8edb2,train
fiqa_train_265,$AMZN long into earnings. looks good over 600,positive,fiqa,94f7ea94eae496ad789e832f98253eaafe8d90a250b21c2c4e8a6ecbaca0518a,train
fiqa_train_182,Glencore fight back over debt fears lifts shares,positive,fiqa,ff37f4e6bf1de73534b288b7b8070e6b72ad9f0668000ce5e3d50f5afb963b1d,train
fiqa_train_642,Insurers: Admiral blows hot and cold but Aviva soars pre-Friends Life merger,neutral,fiqa,22c5f69ec18125577bb957616760a92d5f8cbffd1332adf29f1a00b6e6a614ad,train
fiqa_train_2,How Kraft-Heinz Merger Came Together in Speedy 10 Weeks,positive,fiqa,1bea04dae2ea48e174e3c98db3414a74b72d4a4f4f7bf54ee5fccadcd15b7989,train
fiqa_train_371,longed $AMZN 300 @ 189.82,positive,fiqa,868d13a4cdd506d71805058dcccb866424dadfd99aba881a41499b4015d8736f,train
fiqa_train_583,#NDX component Tesla has announced it is recalling 2700 Model X SUVs. $TSLA,negative,fiqa,af26a766a0ae12bb35229e9877464eebd703d3727df1601263db4e70439f9f79,train
fiqa_train_358,@Dojiknows th SP and the potential of QNX BES10 and BBM  cross platform will bring good news in time $bbry,positive,fiqa,498a742c0fc295840096c42cc71b4931090c0d911bd184ab8af6312eb661b424,train
fiqa_train_777,Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,positive,fiqa,565b4a64847045b2fe4eacd882d5865600ab203ebdbb9e2909a3d1e6efbe8f2a,train
fiqa_train_871,$AAPL weekly still under the 50 moving average and creating a lower high. https://t.co/vT7ppzY2UY,negative,fiqa,9066f6ae11fdfd6d1945d75a4f6633e4ce72fdaa2a322639b9d2f41897478164,train
fiqa_train_93,Buyback not trending right ( $CPIX spending more as shares pricier). Hopefully will pull back w 6.87 Q2 closing VWAP,negative,fiqa,a3d84b9c069b64bc9804ef1f9eaf97f80277eae91bc4cb839a143947fae7851f,train
fiqa_train_126,$AAPL Nice RSI 33 bounce at 9:58,positive,fiqa,fd4ff59a3d2a7bd0b89784aeb2af35dc2a739b5d81e6efd81bfb66a5a0d75227,train
fiqa_train_669,$ISRG - ISRG Short - http://stks.co/f1vVU http://stks.co/c1qrm,negative,fiqa,4845fbbcec832c28d1d790eef0b362bd96bcc35bb346ae53176717bd5ed161a1,train
fiqa_train_257,$ROST Ross Stores Upgraded to Outperform at RBC Capital Markets http://stks.co/j0Q9t,positive,fiqa,57d0b7a2c4cd17d583460ac9834df344ef50dbcc6d7632a49265baa094f23c93,train
fiqa_train_78,End Of Day Scan: Stochastic Overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB  www.dailystockplays.com,negative,fiqa,eae3333d585a593463aa4f183388a6ba4966507482f1669ccd35e8803fe5f1e7,train
fiqa_train_623,Hargreaves Lansdown bucks weak markets to see assets rise 2.6 percent,positive,fiqa,58aaeb9cb24a8cc2bf943cdaea1b14446c79657ffbaf9c7a1e98458b37e99ee7,train
fiqa_train_354,"$RUSS Don't catch falling knives, but I think an entry is coming soon on this",neutral,fiqa,adf9cf714dba2e40514434efebd71c636d2d58abc0bcd7f8c4cc014ff96d1761,train
fiqa_train_82,Out of shorts $ALTR at 38.85 with loss,positive,fiqa,f1c8779fd1633ad57cbd960b266073aaa488ffe29fbeff7c00dbc7d6b2bf3434,train
fiqa_test_15,BRIEF-Legal & General's retirement business books 4 billion stg H1 sales,positive,fiqa,88f01e5b72f187729e534e6d54e769efc338bda946fe689eb4876d39ab05eae2,train
fiqa_train_114,$AMD big dumping... would not touch it for a while,negative,fiqa,ec70c2c6c183c68ca0853ff22957be17468111677204a71f81823f6b378fa9ca,train
fiqa_train_874,$YMI http://stks.co/Xyf Long setup. Closed above the 20MA. MACD cross. November catalyst.,positive,fiqa,0cfbb24cc29508a33b0e521e8d9fbdc6c26df1fe57768a21e5979312ccfb637d,train
fiqa_train_539,Pivotal Research upgrading $GOOGL to buy.  https://t.co/LSahepdqhD    #stocktrading,positive,fiqa,d8f17080e3e165dd8f5e96ca73fe3daae344c4821e9cce76ed7a7f0c490fa471,train
fiqa_test_52,"$RXII Tang really is toxic, they keep bringing the share price down. At least they could let it climb a little before dragging it down.",negative,fiqa,1393df225c07b037bdcc653058e1d637be218033f86565a41421ed93ffbe3c9c,train
fiqa_train_230,$GDX $GDXJ $JNUG - strong move today for the Junior Gold Miners - keep an EYE out for a gap fill -,positive,fiqa,8d47999022fff3ce2554aaefda2acfd3dde69ad3ed95d0e58ffa942ced70f2df,train
fiqa_train_949,Copper market may get a 2003-style supply shock from Glencore closures,negative,fiqa,251c0710f2cd73736a99844471188a4053995f9c605c1802c30a93eaa5a225ba,train
fiqa_train_456,Tesco PLC's Recovery Continues With A ÃÂ£250m Cash Infusion,positive,fiqa,c634843460e11083492eefaa62656b94bb3b02232ae2ad2f06560eed665ba627,train
fiqa_train_121,Tesco share price jumps as Q3 sales top estimates,positive,fiqa,6bc11b364d45c5f931a240d4177cf286b629fd688ca30cf681da8f42d528353c,train
fiqa_train_402,$vxx starting to creep up while $spy sits near hod ...,positive,fiqa,155c955bae6ba57c6a4a7b35fb57eb470e8d6d8d50202af0f82ad1a51c802566,train
fiqa_test_10,Sold some $TSLA Puts this morning Closed them at the close. Helps pay for monthly expenses,neutral,fiqa,62827c07df761bbf75733028d6ee94fb8ef8a611074ec1878276e83e6b831e81,train
fiqa_train_689,Standard Life share price: Insurer buys advice firm Pearson Jones,positive,fiqa,8fcce8724eef085d438f9d52b9dfeb115bf27adafd5739809bd37975538ef9ce,train
fiqa_train_274,Market Report: Aviva tops the market as traders approve of its choice of Friends,positive,fiqa,ca5613c6e1d926f079ffba9a83ce29df5388c46d19006fd80bdde98b85a7fc02,train
fiqa_train_631,"Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...",positive,fiqa,1f3bf37751b7d8a30816f08187fbf26d2151dfd6248aa2e129da33bf831857f4,train
fiqa_train_364,Netflix Grows Efforts To Create Loyal Customers $NFLX https://t.co/5QXBkoBphe,positive,fiqa,91182162bb419f0a883189fc28b62d79fa5f59789e8931999469ee9ee2342da1,train
fiqa_train_901,"$SDS +1.46% 15.32, picking up some speed. May 16 calls now +35% .19: http://stks.co/3eiK, Next week $16 calls .11c: http://stks.co/3eiL",positive,fiqa,a33dfbc4bdb64436929062569c9a01f4891635a26f157eee8e1cc522912d7a7a,train
fiqa_train_273,pretty steady accumulation off support today.  Purdy. $AGU,positive,fiqa,bbf113b90156e81a5956f66500b4d7a6ab44dcb77e63a6c26e22709d3172cfc8,train
fiqa_test_126,Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered,neutral,fiqa,45ec15fbc3ce7474921ec78d012e70c9e0d0abf65e971ea44dfc2441847f5540,train
fiqa_train_327,$AMGN And #UCB Announce Positive Top-Line Results From Ph3 Study Evaluating Romosozumab In Men... https://t.co/4hBoUDR8B8 via @YahooFinance,positive,fiqa,b7664459d24c1b98aea4514c9a548c0aa9b3577ed613f877c69f19cbb679cded,train
fiqa_train_494,"$DPZ broke out now of his bull flag channel and make new highs, but volume is very poor",positive,fiqa,46fe1e814c51045b00c182541f6a4d5d98d21b65a3b715a36c9dc70299dde085,train
fiqa_train_160,AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,positive,fiqa,b0d843ca64d3591dcc153347f67848babc6b1a9830f812c00f34a1881c94c853,train
fiqa_train_394,Primark racks up a happy Christmas after strong sales,positive,fiqa,322e4a7c2572ef53bcd8fe96b178844fb28eab24ad3f1b7410243774c914a9ae,train
fiqa_train_156,"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",positive,fiqa,17c1ef2d4db26328adee6d14d048e1f10d65511c7ec4b8a4762d3eec2eebb205,train
fiqa_train_424,RBS will reportedly appoint Howard Davies as its next chairman,neutral,fiqa,0a1ee0e93810f03d21fe68fdc0ffa2ec2d91c93939fee57248d62a379b5717da,train
fiqa_train_493,$IWM same conditions that sent markets to tumble all hitting this week,negative,fiqa,42911245553b385260adb2eae38fd42fb77eb526bd0655a96a61e3b6e7b5fce3,train
fiqa_train_534,Insight hires Aviva's David Hillier for multi-asset team,positive,fiqa,c7d0470cdd87cec0974957d744f8acc5c86e9e8e6feebaa9e4ea1ac899cf1eaf,train
fiqa_test_110,"FDA panel backs safety updates for AstraZeneca, Takeda drugs",positive,fiqa,532991fe5b8f743295280f99eba92599f0bca7379bd28d891c534447541bb014,train
fiqa_train_881,"Glencore Cuts 2015 Budget, Plans To Divest From Lonmin",negative,fiqa,a12401d1af64897dc0a663ee4a61c7a20bcc123fdd29160cd95bea246173bfa2,train
fiqa_train_535,Synergy Pharma Soars 67% Today On Positive Phase 3 Results $SGYP http://stks.co/j2awg,positive,fiqa,88b5842bafdde50015e6d5e8ade55b1a07d36befc019830cfe66c92edaeafa9d,train
fiqa_test_97,Sanofi poaches AstraZeneca scientist as new research head,neutral,fiqa,7290c39e8926b3869bf4c29170ebe9834573da8fa8c989f40d7bf4f55445a495,train
fiqa_train_584,"#Apple breaks major support, here are some levels to watch - http://stks.co/jRmW $AAPL $QQQ",negative,fiqa,521d336cd8254f31344c5033e1fcdc0d9fc34fee177c297a13d177f09cd6888d,train
