id,text,label,source_dataset,text_hash,agreement,agreement_config,split
phrasebank_sentences_75agree_2935,"As part of its new strategy , Finnish Biohit is planning to incorporate its diagnostics business into a separate limited company .",neutral,financial_phrasebank,13b2390715fb3f28a8adf57863e0663aa297679ed04d92cfab8bd7b1aea8b4a6,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1142,A few employees would remain at the Oulu plant in support functions for other group units .,neutral,financial_phrasebank,562aa2aca3c0e7a048d2f8cd28c780a20e7c45a480f1d490e9d3cc4bdad6a028,1.0,sentences_allagree,train
phrasebank_sentences_75agree_360,"A corresponding increase of 85,432.50 euros in Ahlstrom 's share capital has been entered in the Trade Register today .",neutral,financial_phrasebank,45ee1bb50a24226f5f67786e929141267e6c52caef4d94b6b6c931fbc29d2aff,0.75,sentences_75agree,train
phrasebank_sentences_75agree_2376,These module products will be available for trials during 3Q-07 and for volume deliveries during 4Q-07 .,neutral,financial_phrasebank,a0fdaa70f6b40060d9e3087afa7fc2a2cc030b1a32703d5e513a0fd96135f25c,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1332,Finnish navigation device manufacturer Benefon that is changing its name to GeoSentric reports net sales of about EUR 1.1 mn in the second quarter of 2007 .,neutral,financial_phrasebank,d2ba3937b1e68152497db6e74c9b05ae6b41c67cd6f2ba7e2a44efde170e889a,0.75,sentences_75agree,train
phrasebank_sentences_75agree_2971,Among the biggest Christmas sellers were a  35 satin bow shift dress styled on outfits worn by Victoria Beckham and a  75 Paris Hilton Prom dress .,neutral,financial_phrasebank,f5510b1298cbf766c22e6b72b3ce378b50b218c2f02ed138018dd53ca95c2c89,0.75,sentences_75agree,train
phrasebank_sentences_allagree_2006,The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country .,neutral,financial_phrasebank,9824e56561adc3d6ce30e74c79480c292c0396c00c9fa49a22cd7dcc8b165e3a,1.0,sentences_allagree,train
phrasebank_sentences_75agree_845,Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,positive,financial_phrasebank,826346e6d375112163bb27bda44f4da74c5e1a2949f27619b0de6116606f0155,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1765,"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail .",neutral,financial_phrasebank,a63d5c32390b9f169d0ce5601aba0a46159e1ec7234916dd55db99990403f261,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1460,The medium-term operative targets of the company remain unchanged .,neutral,financial_phrasebank,9d38750efa909ee2f12efc4403dc48fe1493c63df283973e23cfc7545069723c,1.0,sentences_allagree,train
phrasebank_sentences_66agree_3504,"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 .",negative,financial_phrasebank,cf89701c6e709771c1fc8fab3e1033ed5408bd022ca1821df2a55f8427927c2b,0.66,sentences_66agree,train
phrasebank_sentences_50agree_3068,"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO .",positive,financial_phrasebank,9f30f6e8093e1f58587b2ec9a4dc2a1429b36cea14e106c46370d5de835734aa,0.5,sentences_50agree,train
phrasebank_sentences_66agree_532,"Kesko pursues a strategy of healthy , focused growth concentrating on sales and services to consumer-customers .",positive,financial_phrasebank,2911aed9e74d46dbe63837aab9b36d5af7b6a6a1bc063c8f609ef653bd12c813,0.66,sentences_66agree,train
phrasebank_sentences_66agree_1060,HELSINKI ( AFX ) - Outokumpu said it has agreed to sell the Hitura nickel mine in Finland to Canadian group Belvedere Resources Ltd for 10 mln eur worth of Belvedere shares .,neutral,financial_phrasebank,b513aab59bc938ab135e23a115db86bd191f54b605e79219afb37e3d209a7469,0.66,sentences_66agree,train
phrasebank_sentences_66agree_3880,A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,neutral,financial_phrasebank,2e006ab0d2ad51fea2b4fc189171a2b537da98c35ad84086ca072b6faa49ca9a,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1667,"Kemira 's R&D organization comprises approximately 750 people , the company said .",neutral,financial_phrasebank,7bbf833ba840bc6ddce1c73329f36a7c13b4bcbe821a2347c9e7cab1a4512098,1.0,sentences_allagree,train
phrasebank_sentences_66agree_3656,"Jussi Pesonen , member of the Sampo Board since 2006 , will renounce his seat in Sampo Board .",neutral,financial_phrasebank,9fbc5051edeac7bbdbde7a44a4b673377c77bf0a2e0a4d3ddf9932352a4055cc,0.66,sentences_66agree,train
phrasebank_sentences_allagree_404,Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,positive,financial_phrasebank,c6c5e025b42a365e68a78a090e2b4a07c366b56758ad08058ebe69e0e8fbf671,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1417,"The 50-50 joint venture , to be called Nokia Siemens Networks , will be comprised of Nokia 's network business group and Siemens ' carrier-related operations , creating estimated synergies of 1.5 billion euros ( $ 1.9 billion ) by 2010 , Nokia said .",positive,financial_phrasebank,319ba31c73ed40b9b5853d88532629f67b749ba1c539f0df90332c516249bc63,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1167,Another firm Air Liquide was exempted because it left the market in 1998 .,neutral,financial_phrasebank,964d7ca276d439d14f46d3cbcc2f5cac208a725c91fd686dca2969de95c42ec0,1.0,sentences_allagree,train
phrasebank_sentences_allagree_914,"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .",neutral,financial_phrasebank,dff9128504318cc375c5fd81c9a3c4c098b548ce17068b0479061cf63a22b766,1.0,sentences_allagree,train
phrasebank_sentences_allagree_215,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,positive,financial_phrasebank,2bbe63c31241a33552144a410fde1f2c7b8d022d273bfa94f8fa6d017ed418a0,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1694,"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .",neutral,financial_phrasebank,cd087970bcb581d6a0d1ff7b5cff1e3b637d438a50e14e5645b7b2307e0a11ca,1.0,sentences_allagree,train
phrasebank_sentences_allagree_644,`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .,neutral,financial_phrasebank,5645aed87b5b3185aaff4992cabdbc3af8ebe2fb1e89089b120e7e798b0c31bb,1.0,sentences_allagree,train
phrasebank_sentences_66agree_656,`` The Government has had a very professional approach in assessing the offer .,positive,financial_phrasebank,6eba02aa0b4e6c4f8689feca41fad78170af34a954ba2525fbd95e2b7317646e,0.66,sentences_66agree,train
phrasebank_sentences_75agree_3081,These restrictions do not apply to statutory dividends .,neutral,financial_phrasebank,22b2833e0e47b7e7dcc4ae0a4df56f6a732414e8123dd11fd5b669c49876886e,0.75,sentences_75agree,train
phrasebank_sentences_66agree_1484,Satama earned Data Management Solutions competency with Business Intelligence specialization recentlyvia the acquisition of Fimentor Oy .,positive,financial_phrasebank,85cdd8b84816d12303302921182dd3fdd9ac9ee6153015da1c902d3afefb9c3f,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1537,The value of the total investment is about EUR 600mn .,neutral,financial_phrasebank,a710ecb6ff4f65a961739c05f9654278e0cff6c89412965e30d84369d0ef52fe,1.0,sentences_allagree,train
phrasebank_sentences_66agree_674,"In 2006 , Kone received an order from Aker Yards to supply 43 customised elevators for the very first Genesis cruise ship which is scheduled to be completed in 2009 .",positive,financial_phrasebank,d9c01704bf1bde994492b1ea483e68175202789947d1936326671e0a3dd9967f,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1478,The plant is expected to enter commercial operation by mid-2009 .,neutral,financial_phrasebank,ea7fd32c59d6d48cedc371f2ca7c538b7d3c4c043733935626b804f9f82aa493,1.0,sentences_allagree,train
phrasebank_sentences_75agree_106,`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',positive,financial_phrasebank,4b95c774d13b834a08574b26df28e2ec30789a9c7ed40e14ecb85dea13462264,0.75,sentences_75agree,train
phrasebank_sentences_50agree_4114,During the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed-term contracts .,neutral,financial_phrasebank,6c705c06399b839f9a65e9010310a78a3a8e086f7fab5cf6cc78ebbe0037b33e,0.5,sentences_50agree,train
phrasebank_sentences_75agree_444,"The metal has gained 41 percent this year as demand from China , the world 's largest user , increased .",positive,financial_phrasebank,c39b90598a18573ea8143fc9c68745c3066ff70bf2cd93d87b0baef5239573fb,0.75,sentences_75agree,train
phrasebank_sentences_allagree_577,Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,neutral,financial_phrasebank,4ee95269769b5e3aecc215c620632204af133834d7686aa1a2943ff8b2c67883,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1321,"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position .",neutral,financial_phrasebank,1fffee67093b69df0e3953b5390ece5ba616c030bc47e3b7059334469e187085,1.0,sentences_allagree,train
phrasebank_sentences_allagree_999,Net investment income,neutral,financial_phrasebank,fa60d50d060abe91614a93afcbc7e1faa624082ced52dfab79964add597ab1d4,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1797,The non-recurring costs caused to Talentum 's Premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 .,neutral,financial_phrasebank,195fdbe9be0127947fa9f595df9a18d8e58abd1f617f98e1302e2e271dae25df,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1228,`` People who enjoy mobile games are often the same customers who enjoy experimenting with new mobile services and content .,neutral,financial_phrasebank,39295f98649d704753437cc0a26e216d4c662b56047aca787494e4a0baf60f6f,0.75,sentences_75agree,train
phrasebank_sentences_75agree_718,"A maximum of 20 employees , who work in Karttakeskus and are responsible for producing Geographic Information Services , will be affected , the company added .",neutral,financial_phrasebank,94046e71ebaca984e2f2cb7d28de08f238fc35bf2cff41712a76a2d9b537461d,0.75,sentences_75agree,train
phrasebank_sentences_66agree_3919,"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",negative,financial_phrasebank,7ee346550ea63d106760c322606b7715c36f160c7a794bbfdd8d93df69503533,0.66,sentences_66agree,train
phrasebank_sentences_50agree_3165,"The Bank of +àland acquired the private banking business , asset management , and share brokerage business of Kaupthing Sweden in early 2009 .",neutral,financial_phrasebank,2cdc99cf67d46f8471aaf61b96a67d9a0ecdb199f519910223ccfaf197a9365e,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1226,Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,neutral,financial_phrasebank,21c0227c99035058c79da3fd09963d7394e1412627beb9d03afeabd964c14068,1.0,sentences_allagree,train
phrasebank_sentences_75agree_448,"Mobile phone shipments jumped 26 percent to almost 112 million units , while Finnish company 's global market share rose to 39 percent from 36 percent .",positive,financial_phrasebank,7911929942170a4797b5f6082f92755a501efe06526deb2978c41853d26d5c9b,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1354,"SDM offers general rental equipment , aluminium scaffolding , power generator and hoists to customers in the construction sector .",neutral,financial_phrasebank,8dee65f6abde418d4fcba36dd4d44d85156599310863381a7165655214fb45e5,1.0,sentences_allagree,train
phrasebank_sentences_66agree_2914,"The transaction covers a building lot of 46,763 sq m and factory buildings of 19,631 sq m. Since the autumn of 2007 , when Scanfil discontinued its production operations in Oulu , the facilities have been partly leased to other parties .",neutral,financial_phrasebank,1456aa83fe47e3907ef652efbda02039ba92f6d67bcd7aea80f455b1057d3f76,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1250,"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",neutral,financial_phrasebank,3fea47ee892a745d1a1065d70466ad9405668cb53c610eafe5a8ce9c5c913102,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1683,SSH Establishes New Global Sales and Marketing Group to be led by George Adams ; Adams Establishes Global Sales and Marketing Group to Drive Worldwide Programs Supporting SSH Tectia Enterprise Security Solutions,neutral,financial_phrasebank,ebb2b2a6ef12764d2086f966f5d2c790a48d7d9dd180fceb34e0181bdf07610d,0.75,sentences_75agree,train
phrasebank_sentences_50agree_1087,The Court 's decision will also promote genuine competition in services,neutral,financial_phrasebank,7e6fedb92316c6764a8b4a741e27b5907bac8e417f151d2554cc55606905858d,0.5,sentences_50agree,train
phrasebank_sentences_75agree_1449,With this acquisition Panostaja Oyj further expands its business area specialising in digital printing .,positive,financial_phrasebank,8e44efc332da4e04601dec4f7d787640f78b77bbe6d9aa3d1dd33d2c743c7af4,0.75,sentences_75agree,train
phrasebank_sentences_66agree_586,"The third quarter result also includes a 400,000 euro ( $ 575,000 ) provision for down-sizing of lure manufacturing in Ireland .",neutral,financial_phrasebank,a64c1942a97244ccc92100b5e164a36e15f30d211c0659a7a32827c6b21c4f94,0.66,sentences_66agree,train
phrasebank_sentences_75agree_992,`` Our approach is very much to only use raw materials that are produced in line with the principles of sustainable development .,neutral,financial_phrasebank,f73c81973d331d8348af5afb52f281262e607c1c13da9cb6b472349b4a3086e7,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1359,"For the fiscal year ending September 30 , 2009 the revenue from these customers was $ 10.012 million or around 11.0 % of the transportation group 's revenue .",neutral,financial_phrasebank,b1dddf01fea891bbb6b948dda213f569843acf72c172c8a71e87a415114b8a4d,0.75,sentences_75agree,train
phrasebank_sentences_66agree_3304,The Company said that previously EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .,neutral,financial_phrasebank,a9f9ea67bdce489b6a2ebea73e3d949ed741d6482de3d811e140a756ddbc0f5a,0.66,sentences_66agree,train
